aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Дариенко Петря			Они меня убили. Поэма. Пер. с молд.: Ю. Гордиенко	Октябрь	1971	11	13—17
Голованов А. Е.			Дальняя бомбардировочная... [Воспоминания бывшего командующегоавиацией дальнего действия. 1942 г.]	Октябрь	1971	11	167—191
Попов Борис			Подмостки. Роман	Октябрь	1971	11	19—97
Куприяновский П.			Литература жизни и борьбы. К 80-летию со дня рождения Д.Фурманова	Октябрь	1971	11	192—194
			Жизнь-горение. Светлой памяти [поэта] А. А. Прокофьева	Октябрь	1971	11	195—197
Соколов Н.			Достоевский и революционная Россия. [К 150-летию со дня рожденияписателя]	Октябрь	1971	11	198—213
Долгих В. И.			Шаги Красноярья. [О соц.-экон. преобразованиях в Краснояр. крае]	Октябрь	1971	11	3—12
Санин В.			Новичок в Антарктиде. [Записки участника антаркт. экспедиции]	Октябрь	1971	11	99—128
Говоров Александр			Апрельский гром. — «С утра погода — ну, хоть плачь...» [Стихи]	Октябрь	1971	12	96
Метельский Г.			Седьмое чувство дороги.[О работе Колым. геол. партии Всесоюз. нефт.науч.-исслед. геол.-развед. ин-та]	Октябрь	1971	12	152—154
Белобородов А. П.			Великая победа. [К 30-лепию битвы под Москвой]	Октябрь	1971	12	165—168
Архипов Владимир			Поэзия борьбы и труда. [К 150-летию со дня рождения Н. А.Некрасова]	Октябрь	1971	12	169—189
Можнягун С.			Размышления о критике	Октябрь	1971	12	190—204
Гребенщиков Алексей			Певец юности мира. [К 70-летию со дня рождения А. А. Фадеева]	Октябрь	1971	12	205—210
Попов Борис			Подмостки. Роман	Октябрь	1971	12	3—93
Рождественский Всеволод			«Переживают вещи человека...» — Ильмень. — Рябина.[Стихи]	Октябрь	1971	12	94—95
Шипахина Людмила			Одиночество. — О потерях. — Ты и я. — Армении. [Стихи]	Октябрь	1971	12	97—98
Санин В.			Новичок в Антарктиде. [Записки участника антаркт. экспедиции]. Ч. 1	Октябрь	1971	12	99—151
Курбанбаев Исмаил			Горки Ленинские. Стихи. Пер. [с каракалп.:] С.Поликарпов	Октябрь	1972	1	127
