aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Астафьев, В.			Белогрудка. Рассказ. Илл.: И. Бронников	Молодая гвардия	1964	10	162—165
Труфилов, Алексей.			«Я строитель, бетонщик простой...»— «Раз мне не нравится...»[Стихи]	Молодая гвардия	1964	10	164—165
Яковенко, Виктор.			Окна. — Камень. [Стихи]	Молодая гвардия, 1964	1964	10	188
Караваева, А.			Забытые имена. [К истории техники]	Молодая гвардия	1964	10	189—190
Сашенков, Е.	Левин, М		Олимпийская почта. [О марках, выпущенных в честьОлимпийских игр]	Молодая гвардия	1964	10	193—202
Брагинский, Э.	Рязанов, Э		Берегись автомобиля! Повесть	Молодая гвардия	1964	10	208—289
Богданов, М.			Зрячий да видит! [О роли художника в кинематографии]	Молодая гвардия	1964	10	290—302
Алдан-Семенов, Андрей.			Орлы Байконура. — Цветы Казахстана. — «Эти руки,пропахшие потом...» — Черный хлеб. [Стихи]	Молодая гвардия	1964	10	36—39
Ненацкий, Збигнев.			Операция «Хрустальное зеркало». Повесть. Пер. с польского: В.Головская и С. Ларин. Илл.: Ю. Иванов	Молодая гвардия	1964	10	40—84
Наровчатов, Сергей.			Мой Лермонтов. К 150-летию со дня рождения	Молодая гвардия	1964	10	85—111
Рыленков, Николай.			Незабвенное. — Русские музы. — На берегу Сапшо. — Высокийзалог. — Ровеснику. — Памяти С. Я. Маршака. — Надпись на книге Лермонтова. —Источник вдохновенья. — Землякам. — Тревога. — В бору. — Озерный край. [Стихи]	Молодая гвардия	1964	11	11—13
Котлярский, Май.			Скользкий покат. [Отрывок из книги «Для души»]	Молодая гвардия	1964	11	137—139
Ниланд, Роза.			Молчавший. Рассказ [писателя из ГДР]. Пер. с нем.: Г. Короткевич. Илл.: Г.Новожилов	Молодая гвардия	1964	11	148—151
Матвеева, Новелла.			Золотое пятно. — Радость. — Мороз. — «Солнце село...» — Пингвин.[Стихи]	Молодая гвардия	1964	11	161—164
Анашенков, Борис.			Соревнование в щедрости. Заметки о бригадах коммунистич. труда	Молодая гвардия	1964	11	165—208
Боков, Виктор.			Русь. — Рузаевка. — Поезда не отвечают. — «Надоело мне в квартире...»— Собеседник. — «Дай мне, птица, два крыла...» — Письмо из Сызрани в Вологду.[Стихи]	Молодая гвардия	1964	11	209—213
Ненацкий, Збигнев.			Операция «Хрустальное зеркало». Повесть. Пер. с польского: В.Головской и С. Ларин. Илл.: Ю. Иванов	Молодая гвардия	1964	11	214—283
Хохлачев, Виктор.			Рождение марки. [К истории почтовой связи]	Молодая гвардия	1964	11	287—295
